id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
212439520;2026-01-16;15:14:16;5;Спасибо большое супервайзеру Акерке за быструю обслуживание! Грамотно и оперативно!🌹;Gul`nara Smagulova;False;False;;1;1;{'date_created': '2026-01-16T20:42:13.127299+07:00', 'id': '59878667', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим вас за обратную связь и высокую оценку нашего сервиса.'};0;2gis;
212438703;2026-01-16;15:09:36;5;"Я очень довольна обслуживанием Айганым. Очень приветлива, грамотная, внимательная.
Всё понятно объяснила и помогала. Я осталась очень довольна. Спасибо.";Городской житель;False;False;;1;1;{'date_created': '2026-01-16T20:40:48.535108+07:00', 'id': '59878615', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим вас за тёплый отзыв и высокую оценку нашего сервиса. Нам очень приятно, что обслуживание оставило у вас положительные впечатления, а консультация была понятной и полезной.'};0;2gis;
212426708;2026-01-16;14:06:48;5;Хороший менеджер Алихан быстро помог;Sultа ♾️;False;False;;1;1;{'date_created': '2026-01-16T15:46:50.706715+07:00', 'id': '59860161', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваш отзыв! Рады, что помощь была быстрой и вы остались довольны обслуживанием.'};0;2gis;
212318843;2026-01-15;20:29:12;5;Спасибо большое Ельдосу за оперативность, профессионал в своей работе помог быстро и оперативно увеличить лимиты по пос терминалу, очень доволен сервисом.;Андрей Чиарчиди;False;False;;1;1;{'date_created': '2026-01-15T20:39:32.160779+07:00', 'id': '59827553', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Спасибо, что делитесь своим опытом с нами. 💚'};0;2gis;
212303608;2026-01-15;19:19:08;5;Большое спасибо супервайзеру Алмазу за грамотную консультацию и профессионализм!;Элеонора Протасова;False;False;;0;1;{'date_created': '2026-01-15T20:38:47.768758+07:00', 'id': '59827503', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
212302592;2026-01-15;19:14:07;4;Сегодня посетил фридом банк и встретил меня супервайзер Ерсултан предоставил мне помощь и консультацию по карточным вопросам и премиальным картам очень компетентный сотрудник, не знаю почему он на позиции супервайзера из за этого ставлю 4 звезд;L B;False;False;;1;1;{'date_created': '2026-01-15T20:38:38.052046+07:00', 'id': '59827500', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Спасибо за обратную связь, мы ценим ваше мнение. 💚'};0;2gis;
212301909;2026-01-15;19:10:58;5;Консультант Ерсултан ответил на все мои вопросы, подсказал. Благодарю за информацию и обслуживание.;Гүлхан Сатыбалды;False;False;;1;1;{'date_created': '2026-01-15T20:37:56.327622+07:00', 'id': '59827452', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Рады, что смогли вам помочь. 💚'};0;2gis;
212300892;2026-01-15;19:06:06;5;Алмаз, рахмет көп. Жақсы маған көмектесті.;Серик Саутов;False;False;;1;1;{'date_created': '2026-01-15T20:37:42.145131+07:00', 'id': '59827444', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы кеш! Сізге көмектесе алғанымызға қуаныштымыз. 💚'};0;2gis;
212293378;2026-01-15;18:30:34;5;Ерсултан рахмет;Салтанат Сейдазимова;False;False;;1;1;{'date_created': '2026-01-15T18:53:34.658042+07:00', 'id': '59821506', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Сіздің пікіріңіз біз үшін маңызды, пікір қалтырғаныңыз үшін рахмет. 💚'};0;2gis;
212290759;2026-01-15;18:18:59;5;Алмас Ерсултан рахмет;Найля Аманова;False;False;;1;1;{'date_created': '2026-01-15T18:53:02.604358+07:00', 'id': '59821471', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Бізбен бірге болғаныңыз үшін рахмет. 💚'};0;2gis;
212290195;2026-01-15;18:16:45;5;Ерсултан рахмет;Raziya Akimbekova;False;False;;1;1;{'date_created': '2026-01-15T18:52:46.268732+07:00', 'id': '59821451', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Құнды пікірлеріңіз үшін рахмет. 💚'};0;2gis;
212286446;2026-01-15;17:59:30;5;Амантай Ерсұлтанға қызметі үшін үлкен рахмет!;Садир Ахметов;False;False;;1;1;{'date_created': '2026-01-15T18:52:31.780942+07:00', 'id': '59821430', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Сеніміңізге рахмет, сіз үшін жұмыс істеу бізге қуаныш. 💚'};0;2gis;
212285911;2026-01-15;17:56:34;5;Ерсұлтанга рахмет картаны толық түсіндіріп берді;Kto to Kto to;False;False;;1;1;{'date_created': '2026-01-15T18:52:15.212859+07:00', 'id': '59821416', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Сізге көмектесе алғанымызға қуаныштымыз. 💚'};0;2gis;
212282438;2026-01-15;17:38:57;5;Рахмет Ерсултан;Алма Алашова;False;False;;1;1;{'date_created': '2026-01-15T18:51:54.620197+07:00', 'id': '59821387', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Құнды пікірлеріңіз үшін рахмет. 💚'};0;2gis;
212281676;2026-01-15;17:35:11;5;Спасибо большое Ерсултану , вежливый парень все ясно и четко;Indira Sameyeva;False;False;;1;1;{'date_created': '2026-01-15T18:51:36.926423+07:00', 'id': '59821364', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваши ценные комментарии. 💚'};0;2gis;
212274874;2026-01-15;16:59:12;5;Thank you Ersultan;Sadaf Ziya;False;False;;1;1;{'date_created': '2026-01-15T18:50:19.777577+07:00', 'id': '59821271', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Good afternoon! We’re glad to receive your feedback. 💚'};0;2gis;
212274567;2026-01-15;16:57:30;5;Байбосын Ақерке Супервайзерге үлкен рахмет! Барлық сұрақтарға жауап алдым, өз ісінің маманы!🥰;Сымбат Медешова;False;False;;1;1;{'date_created': '2026-01-15T18:50:05.227144+07:00', 'id': '59821256', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Пікіріңіз үшін рахмет, сіздің ойыңыз біз үшін маңызды. 💚'};0;2gis;
212274410;2026-01-15;16:56:42;5;Ерсұлтан рахмет;Кульсум Укарова;False;False;;1;1;{'date_created': '2026-01-15T18:49:47.050948+07:00', 'id': '59821233', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Пікіріңіз үшін рахмет, бізбен бірге екеніңізге қуаныштымыз. 💚'};0;2gis;
212270615;2026-01-15;16:37:20;5;Джаткамбаева Айман Бектимуровна өте керемет жылдам жауап берді. Өте білікті маман;Аека Нұрмамет;False;False;;1;1;{'date_created': '2026-01-15T18:47:51.775782+07:00', 'id': '59821117', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Сеніміңізге рахмет, сіз үшін жұмыс істеу бізге қуаныш. 💚'};0;2gis;
212264546;2026-01-15;16:08:05;5;"Очень благодарен за предоставление полной информации по продуктам банка Алмасу (специалист банка)
Настоящий профессионал! Удачи ему и банку!";Omirzhan Karibayev;False;False;;2;1;{'date_created': '2026-01-15T18:46:37.836764+07:00', 'id': '59821030', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Ваши пожелания очень важны для нас. 💚'};0;2gis;
212251259;2026-01-15;14:58:21;5;Спасибо Ерсултан;Нина Лян;False;False;;1;1;{'date_created': '2026-01-15T18:45:02.065525+07:00', 'id': '59820934', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Нам приятно получать ваш отзыв. 💚'};0;2gis;
212249854;2026-01-15;14:50:29;5;"Сәлеметсіздер ме!
Маған үнемі Ерсұлтан менеджер көмектеседі!
Көп рахмет!
Сапалы әрі тез жасайды жұмысын!";Tlekshi Yessimgaliyeva;False;False;;1;1;{'date_created': '2026-01-15T18:42:54.104402+07:00', 'id': '59820817', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Бізбен бірге болғаныңыз үшін рахмет. 💚'};0;2gis;
212246445;2026-01-15;14:32:41;5;Ерсултан рахмет;Асел Акжолова;False;False;;1;1;{'date_created': '2026-01-15T18:42:28.994881+07:00', 'id': '59820782', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Бізбен бірге болғаныңыз үшін рахмет. 💚'};0;2gis;
212241230;2026-01-15;14:01:29;5;Ersultan vey good job;Айсулу Оразалиева;False;False;;1;1;{'date_created': '2026-01-15T18:38:45.835726+07:00', 'id': '59820547', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Good afternoon! We’re glad to receive your feedback. 💚'};0;2gis;
212241008;2026-01-15;14:00:07;5;Бүгін банк бөлімшесіне келіп,Алмас деген менеджердең кеңес алдым! сыпаны келген білікті маман екен! Екі тілде кеңес берді! Үлкен рахмет! Осындай мамандарыңыз көп болсышы! Екі жыл бұрын келгенде сапа нашарлау еді!;Assylbek Beisenbekov;False;False;;1;1;{'date_created': '2026-01-15T18:38:22.060077+07:00', 'id': '59820517', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Кері байланысыңыз үшін рахмет, біз сіздің пікіріңізді бағалаймыз. 💚'};0;2gis;
212239677;2026-01-15;13:52:25;5;Спасибо огромное за консультацию Ерсултан;Валентина Зазулина;False;False;;1;1;{'date_created': '2026-01-15T18:38:07.583436+07:00', 'id': '59820501', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Нам приятно получать ваш отзыв. 💚'};0;2gis;
212237633;2026-01-15;13:40:34;5;Ильяс супервайзерге рақмет👍;gulyakyran юсупбаева;False;False;;1;1;{'date_created': '2026-01-15T18:37:53.679657+07:00', 'id': '59820488', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Рады, что смогли вам помочь. 💚'};0;2gis;
212236249;2026-01-15;13:31:02;5;Thank you Ersultan;S4ckfu3k Vermintide;False;False;;1;2;{'date_created': '2026-01-15T18:37:37.774383+07:00', 'id': '59820471', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Good afternoon! We’re glad to receive your feedback. 💚'};0;2gis;
212227779;2026-01-15;12:35:59;5;Рахмет сотруднику Алмасу за информативную консультацию по всем имеющимся вопросам и за помощь в открытии карты;Дмитрий Петров;False;False;;1;1;{'date_created': '2026-01-15T18:36:26.338103+07:00', 'id': '59820400', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Нам приятно получать ваш отзыв. 💚'};0;2gis;
212222255;2026-01-15;11:56:34;5;Спасибо супервайзеру Ильясу за помощь в оплате кредита и скачивании прилодении Фридом Бизнес.;Сауле Ауезова;False;False;;0;1;{'date_created': '2026-01-15T18:35:48.89536+07:00', 'id': '59820369', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что остаетесь с нами. 💚'};0;2gis;
212222191;2026-01-15;11:56:07;5;Менеджер қызметі ұнады;Make Galimzhan;False;False;;0;1;{'date_created': '2026-01-15T18:35:25.107546+07:00', 'id': '59820344', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Құнды пікірлеріңіз үшін рахмет. 💚'};0;2gis;
212219959;2026-01-15;11:38:28;5;Супервайзер Ильяска рахмет 👍🏻;Жансерик Бейсембаев;False;False;;0;1;{'date_created': '2026-01-15T18:35:03.551309+07:00', 'id': '59820317', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Бізбен бірге болғаныңыз үшін рахмет. 💚'};0;2gis;
212183393;2026-01-15;01:39:27;5;Спасибо супервайзеру Стамшал Ильясу за консультацию по продуктам банка и хорошее обслуживание, остался очень довольным!!!;Erbol Abdulmutlapov;False;False;;1;1;{'date_created': '2026-01-15T18:33:14.740862+07:00', 'id': '59820174', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Рады, что наш сервис вам понравился. 💚'};0;2gis;
212149615;2026-01-14;22:06:54;5;Сотрудник Freedom Bank Ильяс оказал качественную и профессиональную помощь. Я осталась полностью довольна уровнем обслуживания👍;Молдир Кыдырбай;False;False;;1;1;{'date_created': '2026-01-15T18:31:45.491706+07:00', 'id': '59820065', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
212122173;2026-01-14;19:50:01;5;спасибо большое персональному менеджеру Толеухан Анель за оперативную и безупречную оказанную помощь и консультацию! невероятная вежливость, быстрая реакция и четкие ответы на все интересующие вопросы, остались очень довольны😁;М. Т.;False;False;;1;1;{'date_created': '2026-01-15T18:31:10.233649+07:00', 'id': '59820018', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за доверие, нам приятно работать для вас. 💚'};0;2gis;
212111320;2026-01-14;18:57:19;5;Супервайзер Ақеркеге жылдам қызметке рахмет!;Dosmurat Karimberdiyev;False;False;;1;1;{'date_created': '2026-01-15T18:30:30.13899+07:00', 'id': '59819953', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн! Құнды пікірлеріңіз үшін рахмет. 💚'};0;2gis;
212102168;2026-01-14;18:13:52;5;Долго в очереди не приходится ждать , качественное и быстрое выполнение своих обязанностей менеджера Алихана;Ярослав Толмачев;False;False;;1;1;{'date_created': '2026-01-15T18:30:01.303633+07:00', 'id': '59819924', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо, что поделились вашим опытом. 💚'};0;2gis;
212088294;2026-01-14;17:06:54;5;Добрый день!Обращался к менеджерам банка Милане и Алмасу по выпуску дебетовой карты банка.Все прошло отлично,карта выпущена.Спасибо за оказанные услуги!Ребята-молодцы!!!;Павел С;False;False;;1;1;{'date_created': '2026-01-15T18:28:47.531816+07:00', 'id': '59819859', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваш отзыв, нам важно ваше мнение. 💚'};0;2gis;
212081720;2026-01-14;16:33:23;5;Отличное отделение. Мне помог сотрудник Алмас Абдыгалиев! Очень компетентный и воспитанный.Ответил на ВСЕ вопросы четко и быстро. Спасибо!;Женя Константинова;False;False;;1;1;{'date_created': '2026-01-14T17:50:34.805836+07:00', 'id': '59756172', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Мы всегда стараемся работать быстро и качественно.'};0;2gis;
212073107;2026-01-14;15:51:16;5;Менеджер Алихан топ, очень хорошее обслуживание;Ергазы Бегиликов;False;False;;1;1;{'date_created': '2026-01-14T17:50:19.241477+07:00', 'id': '59756148', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nСпасибо за ваш отзыв! Нам приятно, что обслуживание оставило положительное впечатление.'};0;2gis;
212064853;2026-01-14;15:09:11;5;Хороший персонал,менеджер Алихан обслужил быстро и четко, без лишней суеты и затяжки времени. Все понравилось 😊;Aizhigit Tanirbergenov;False;False;;1;1;{'date_created': '2026-01-14T15:14:28.259672+07:00', 'id': '59743425', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБлагодарим за отзыв! Приятно слышать, что консультация была полезной и вопросы решены быстро.'};0;2gis;
212058797;2026-01-14;14:37:47;5;Ильяс Стамшал, рахмет ✊;Nomad Walker;False;False;;1;1;{'date_created': '2026-01-14T15:13:12.412483+07:00', 'id': '59743353', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБольшое спасибо за добрые слова! Нам приятно, что наше обслуживание вам понравилось.'};1;2gis;
212053310;2026-01-14;14:09:14;5;Бүгін Freedom bank филиалына карточка аштыру мақсатында келдім. Көңілім сондай толды, керемет қызмет көрсету, әсіресе Стамшал Ильяс супервайзерге үлкен алғыс, еңбегіңіз жемісті бола берсін.;Nazym Akkazina;False;False;;1;1;{'date_created': '2026-01-14T14:28:42.943404+07:00', 'id': '59739832', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн!\nРахмет жылы пікіріңіз үшін! Біз әрдайым клиентке жоғары деңгейде қызмет көрсетуге тырысамыз.'};0;2gis;
212050264;2026-01-14;13:52:47;5;Спасибо супервайзеру Байбосын Акерке, очень рада! Спецалист своего дела!;Маншук Токтарбековна;False;False;;1;1;{'date_created': '2026-01-14T14:10:54.046371+07:00', 'id': '59738214', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБлагодарим за отзыв! Приятно слышать, что консультация была полезной и вопросы решены быстро.'};0;2gis;
212040469;2026-01-14;12:54:15;5;Тугулбаева Меруерт Нурдаулеткызы- супер-менеджер. Сделала всё быстро, всем, кому было нужно, позвонила, все процессы ускорила. Дайте ей премию. Лучший ваш менеджер.;Трэвис Скотт;False;False;;1;1;{'date_created': '2026-01-14T13:09:42.389932+07:00', 'id': '59733613', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБлагодарим за отзыв!'};0;2gis;
212035302;2026-01-14;12:23:05;5;"Мамытбекова Мадина Акылбекова 
Жаксы кызмет корсеты коп Рахмет";Куаныш Куаныш;False;False;;1;1;{'date_created': '2026-01-14T12:25:29.752915+07:00', 'id': '59730847', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nСпасибо за ваш отзыв! Рады, что обслуживание было грамотным и помогло вам.'};0;2gis;
212032373;2026-01-14;12:03:32;5;Спасибо менеджеру Алихану за оперативную работу;Тимур Бекет;False;False;;1;1;{'date_created': '2026-01-14T12:20:47.723017+07:00', 'id': '59730512', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nСпасибо за ваш отзыв!'};0;2gis;
212027637;2026-01-14;11:28:14;5;Спасибо супервайзеру Ильясу за открытие зарплатной карты 👍;Шариф Алиев;False;False;;1;1;{'date_created': '2026-01-14T12:20:02.914737+07:00', 'id': '59730462', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБольшое спасибо за добрые слова! Нам приятно, что наше обслуживание вам понравилось.'};0;2gis;
211943033;2026-01-13;20:34:18;5;"Сегодня так быстро перевыступила карту. Без очереди, с выпуском карты помог супервайзер Стамшал Ильяс, объяснил дальнейший процесс что нужно сделать в приложении. Был четкий, отзывчивый и добрый. Спасибо ❤️🙏🏻 
P.S сделали все за 3 минуты максимум 😍🙏🏻";Diyara Soltanova;False;False;;1;1;{'date_created': '2026-01-13T23:37:47.720513+07:00', 'id': '59716475', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер! Благодарим вас за тёплые слова! Для нас очень важно, чтобы клиенты были довольны обслуживанием. 💚'};0;2gis;
211887434;2026-01-13;16:07:36;5;Помог менеджер Алихан,спасибо;Аксултан Рахманбердиев;False;False;;1;1;{'date_created': '2026-01-13T17:29:07.015741+07:00', 'id': '59699053', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваш отзыв! Рады, что менеджер Алихан смог вам помочь. Обязательно передадим ему вашу благодарность! 😊'};0;2gis;
211883905;2026-01-13;15:49:51;5;Ерсултан рахмет;Рыскуль Абдрахманова;False;False;;1;1;{'date_created': '2026-01-13T17:28:30.831578+07:00', 'id': '59699018', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': '💚🤗'};0;2gis;
211840278;2026-01-13;14:45:37;5;Ерсултан спасибо;Gulua Rysbayeva;False;False;;1;1;{'date_created': '2026-01-13T17:22:48.080197+07:00', 'id': '59698553', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим за отзыв!'};0;2gis;
211790796;2026-01-13;13:10:15;5;Очень благодарна менеджеру банка Байбосын Акерке, за прекрасное обслуживание, быстро и доступно оформила карточные счета. Очень приятная была общаться с этим менеджером! Если возможно благодарить этого менеджера!;Lyubov Shimuk;False;False;;1;1;{'date_created': '2026-01-13T17:20:28.163676+07:00', 'id': '59698334', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим вас за отзыв! Нам очень приятно, что менеджер Байбосын Акерке смогла быстро и понятно оформить ваши карточные счета и оставила приятные впечатления от общения. Мы обязательно передадим ей вашу благодарность. Будем рады видеть вас снова! 😊'};0;2gis;
211787899;2026-01-13;12:50:21;5;Спасибо супервайзерам Ильясу и Акерке, за обслуживание👍;Бакит Тулегенова;False;False;;1;1;{'date_created': '2026-01-13T17:19:10.622198+07:00', 'id': '59698241', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Спасибо за ваш отзыв! Нам очень приятно, что супервайзеры Ильяс и Акерке обеспечили качественное обслуживание. Обязательно передадим им вашу благодарность! 😊'};0;2gis;
211787187;2026-01-13;12:45:20;5;В связи с нерезиденством Казахстана мой вопрос был достаточно сложным. На консультации специалист банка Тугулбаева Меруерт все очень подробно рассказала, объяснила порядок действий и все это с доброй улыбкой и искренним желанием помочь. Это не просто очередной отзыв, это отзыв после визита в другой банк и к другому специалисту. Меруерт однозначно делает любимое дело и относится к клиентам с огромной заботой. Большое спасибо банку, что так тщательно подбираете персонал, действительно хочется возвращаться снова и снова.;Дмитрий Орнацкий;False;False;;1;1;{'date_created': '2026-01-13T17:18:32.190968+07:00', 'id': '59698182', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день! Благодарим вас за подробный и тёплый отзыв! Нам очень приятно слышать, что специалист Тугулбаева Меруерт смогла помочь вам даже в сложной ситуации и сделала это с искренней заботой и вниманием. Мы обязательно передадим ей ваши слова благодарности. Ваши слова вдохновляют нас поддерживать высокий уровень сервиса и продолжать радовать наших клиентов. Будем рады видеть вас снова! 😊'};0;2gis;
211715050;2026-01-12;22:31:08;5;Осы филиалда жұмыс істейтін Айман Бектимурқызына алғысым шексіз, өз жұмысына тиянақтылықпен қарап, өз ісінің маманы деп айтуға болады, әр мәселені жік жігімен түсіндіріп, сұрактарға орнымен түсіндіріп айтып, барғандағы жұмысымды бітіріп берді. Осындай өз ісінің шебер мамандары көп болсын. Алғысым шексіз сізге Айман Бектимурқызы, жұмыста табысты болып, биіктерден көріне беріңіз.;Кенже Базаркулов;False;False;;1;1;{'date_created': '2026-01-13T04:41:14.632578+07:00', 'id': '59667487', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы түн! \nЖылы пікіріңіз үшін алғысымызды білдіреміз! \nБізбен бірге болғаныңызға рақмет! 💚'};0;2gis;
211673449;2026-01-12;18:57:39;5;Благодарю Айгерим Байболат, за то, что открыла мне карту. Отличная работа сотрудника! Всё спокойно объяснила, дала советы и поделилась нужной информацией, спасибо ☺️;Irina Мо;False;False;;1;1;{'date_created': '2026-01-13T04:33:56.982631+07:00', 'id': '59667452', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! \nБлагодарим вас за тёплый отзыв и высокую оценку работы нашего специалиста. \nСпасибо, что вы с нами!💚🙌'};0;2gis;
211656296;2026-01-12;17:33:25;5;Маган Акерке кызмет корсетти. Оте мадениетти, сыпайы жане тез кызмет корсетти. Ракмет.;Жанар Суттибаева;False;False;;1;1;{'date_created': '2026-01-13T04:30:50.623609+07:00', 'id': '59667437', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы түн!\nЖылы пікіріңіз үшін үлкен рақмет!\nҚызметкеріміз сізге жедел және сапалы көмек көрсеткеніне қуаныштымыз.\nСіздің жылы сөзіңіз қызметкерлерімізге үлкен шабыт береді!'};0;2gis;
211645007;2026-01-12;16:39:28;5;Акерке рахмет сізге,тез әрі өте түсінікті айттыңыз.;Болсынай Коканбаева;False;False;;1;1;{'date_created': '2026-01-12T18:20:06.105253+07:00', 'id': '59637051', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн!\nЖылы лебізіңізге рахмет! Қызметіміз сізге қолайлы болғанына қуаныштымыз.'};0;2gis;
211610501;2026-01-12;13:31:02;5;Очень быстро. И компетентно;Asel Asel;False;False;;1;1;{'date_created': '2026-01-12T18:21:23.896027+07:00', 'id': '59637183', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый день!\nБлагодарим вас за тёплый отзыв! Рады, что смогли помочь быстро и качественно.'};0;2gis;
211590473;2026-01-12;11:09:35;5;Рахмет Ерсұлтан;Даутбек Назаркулов;False;False;;1;1;{'date_created': '2026-01-12T12:21:30.201812+07:00', 'id': '59596376', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Қайырлы күн!\nЖылы лебізіңіз үшін үлкен рақмет! Көрсетілген көмектің білікті әрі жедел болғанына қуаныштымыз.'};0;2gis;
211530827;2026-01-11;22:53:19;1;Почему я должна платить за карту 20 ты с тенге ? До этого не было такого что для иностранных граждан комиссия такая за карту или за открытие приложения ! Я написала жалобу на ваш банк а так же в банковский омбудсман;К К;False;False;;1;1;{'date_created': '2026-01-14T05:02:29.168618+07:00', 'id': '59722101', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! Для полноценной проверки комиссии, пожалуйста, напишите нам в Instagram Direct на аккаунт @bankffin.kz. Мы обязательно всё проверим и проконсультируем вас.'};0;2gis;
211297498;2026-01-10;18:24:02;5;Один минус ждал долго;f5;False;False;;1;1;{'date_created': '2026-01-11T02:23:56.374779+07:00', 'id': '59548489', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Добрый вечер, спасибо за ваш отзыв! Мы обязательно учтём ваше замечание и постараемся в следующий раз стать лучше.'};0;2gis;
211163331;2026-01-09;22:14:45;5;"Быстро обслужили. Парковка к счастью
Нашлась";Айгерим Сагинова;False;False;;1;1;{'date_created': '2026-01-10T05:32:38.525508+07:00', 'id': '59517345', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Доброй ночи! Благодарим вас за отзыв!'};0;2gis;
211122556;2026-01-09;18:55:36;5;Девушка Айганым встерила и все ясно объяснила, молодец обслуживание отличное мы остались довольны;Айнура Клышева;False;False;;1;1;{'date_created': '2026-01-09T20:34:00.387922+07:00', 'id': '59505960', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, офис', 'text': 'Айнура, здравствуйте! Спасибо вам за приятный отклик 💚 Будем вас ждать 🌸'};0;2gis;
